year,month,day,hour,요일,구,동가,기상상태,노면상태,도로형태,사고유형,ECLO,ECLO_group,cctv_count,light_count,parking_count,child_protect_count
2019,1,7,19,월요일,수성구,시지동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,4.0,0.0,0.0,5.0
2019,1,7,19,월요일,중구,대봉동,맑음,건조,단일로 - 기타,차대차,5,Soft,3.0,637.0,5.0,0.0
2019,1,7,20,월요일,달성군,다사읍,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,52.0,876.0,2.0,60.0
2019,1,7,20,월요일,달성군,다사읍,맑음,건조,교차로 - 교차로안,차대차,5,Soft,52.0,876.0,2.0,60.0
2019,1,7,21,월요일,달서구,본동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,8.0,290.0,2.0,0.0
2019,1,7,22,월요일,북구,침산동,맑음,건조,단일로 - 기타,차대차,3,Soft,16.0,732.0,25.0,7.0
2019,1,8,6,화요일,동구,신서동,맑음,건조,단일로 - 기타,차대차,3,Soft,3.0,229.0,0.0,2.0
2019,1,8,6,화요일,서구,평리동,흐림,건조,단일로 - 기타,차대차,2,Soft,12.0,0.0,21.0,18.0
2019,1,8,7,화요일,북구,검단동,맑음,건조,교차로 - 교차로안,차대차,1,Soft,2.0,391.0,1.0,1.0
2019,1,8,8,화요일,달성군,화원읍,맑음,건조,단일로 - 기타,차대차,3,Soft,39.0,940.0,14.0,38.0
2019,1,8,8,화요일,북구,노원동3가,맑음,건조,교차로 - 교차로안,차대차,5,Soft,2.0,671.0,29.0,0.0
2019,1,8,8,화요일,중구,남산동,맑음,건조,단일로 - 기타,차대차,5,Soft,13.0,1474.0,12.0,9.0
2019,1,8,9,화요일,남구,이천동,맑음,건조,단일로 - 기타,차대차,1,Soft,8.0,551.0,4.0,6.0
2019,1,8,9,화요일,북구,태전동,맑음,건조,단일로 - 기타,차대사람,3,Soft,9.0,306.0,15.0,13.0
2019,1,8,9,화요일,북구,관음동,맑음,건조,교차로 - 교차로부근,차대사람,3,Soft,2.0,217.0,15.0,5.0
2019,1,8,9,화요일,북구,동호동,맑음,건조,단일로 - 기타,차대차,3,Soft,1.0,264.0,2.0,5.0
2019,1,8,10,화요일,수성구,이천동,맑음,건조,단일로 - 기타,차대차,3,Soft,8.0,551.0,4.0,6.0
2019,1,8,10,화요일,수성구,범어동,맑음,건조,단일로 - 기타,차대사람,3,Soft,12.0,0.0,5.0,19.0
2019,1,8,10,화요일,달서구,월암동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,3.0,103.0,10.0,0.0
2019,1,8,10,화요일,달성군,화원읍,맑음,건조,교차로 - 교차로안,차대차,5,Soft,39.0,940.0,14.0,38.0
2019,1,8,10,화요일,북구,산격동,맑음,건조,단일로 - 기타,차대차,8,Soft,12.0,968.0,42.0,8.0
2019,1,8,12,화요일,중구,삼덕동2가,맑음,건조,교차로 - 교차로횡단보도내,차대사람,5,Soft,3.0,150.0,16.0,1.0
2019,1,8,13,화요일,북구,노원동1가,맑음,건조,교차로 - 교차로안,차대차,5,Soft,1.0,197.0,12.0,2.0
2019,1,8,13,화요일,달서구,죽전동,맑음,건조,기타 - 기타,차대차,3,Soft,2.0,399.0,13.0,0.0
2019,1,8,14,화요일,달성군,다사읍,맑음,건조,단일로 - 기타,차대차,9,Soft,52.0,876.0,2.0,60.0
2019,1,8,14,화요일,달서구,성당동,맑음,건조,교차로 - 교차로안,차대사람,5,Soft,7.0,806.0,16.0,0.0
2019,1,8,15,화요일,달서구,상인동,맑음,건조,단일로 - 기타,차대차,3,Soft,30.0,844.0,16.0,0.0
2019,1,8,15,화요일,북구,침산동,맑음,건조,단일로 - 기타,차대차,3,Soft,16.0,732.0,25.0,7.0
2019,1,8,15,화요일,북구,태전동,맑음,건조,교차로 - 교차로안,차대차,8,Soft,9.0,306.0,15.0,13.0
2019,1,8,17,화요일,수성구,만촌동,맑음,건조,단일로 - 기타,차대사람,3,Soft,15.0,0.0,3.0,18.0
2019,1,8,19,화요일,수성구,시지동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,4.0,0.0,0.0,5.0
2019,1,8,21,화요일,남구,봉덕동,기타,건조,교차로 - 교차로안,차대차,11,Hard,24.0,1396.0,12.0,8.0
2019,1,8,21,화요일,달서구,진천동,맑음,건조,교차로 - 교차로안,차대사람,3,Soft,9.0,630.0,4.0,0.0
2019,1,8,21,화요일,서구,평리동,맑음,건조,기타 - 기타,차대사람,3,Soft,12.0,0.0,21.0,18.0
2019,1,8,21,화요일,북구,학정동,맑음,건조,단일로 - 기타,차대차,3,Soft,1.0,121.0,0.0,7.0
2019,1,8,23,화요일,남구,봉덕동,맑음,건조,단일로 - 기타,차대사람,5,Soft,24.0,1396.0,12.0,8.0
2019,1,9,1,수요일,중구,삼덕동1가,맑음,건조,단일로 - 기타,차대사람,3,Soft,4.0,90.0,8.0,0.0
2019,1,9,1,수요일,달서구,용산동,기타,건조,교차로 - 교차로부근,차대차,10,Hard,33.0,480.0,10.0,0.0
2019,1,9,2,수요일,동구,입석동,맑음,건조,단일로 - 기타,차대사람,5,Soft,2.0,312.0,0.0,1.0
2019,1,9,7,수요일,북구,산격동,맑음,건조,단일로 - 기타,차대차,5,Soft,12.0,968.0,42.0,8.0
2019,1,9,7,수요일,서구,비산동,맑음,건조,단일로 - 기타,차대사람,1,Soft,14.0,0.0,49.0,19.0
2019,1,9,7,수요일,북구,구암동,맑음,건조,단일로 - 기타,차량단독,1,Soft,11.0,273.0,7.0,10.0
2019,1,9,8,수요일,북구,산격동,맑음,건조,단일로 - 기타,차대차,5,Soft,12.0,968.0,42.0,8.0
2019,1,9,9,수요일,동구,신암동,맑음,건조,교차로 - 교차로횡단보도내,차대차,3,Soft,12.0,2001.0,5.0,15.0
2019,1,9,9,수요일,수성구,중동,맑음,건조,단일로 - 기타,차대차,1,Soft,6.0,730.0,1.0,4.0
2019,1,9,9,수요일,수성구,신매동,맑음,건조,교차로 - 교차로안,차대차,4,Soft,11.0,0.0,3.0,7.0
2019,1,9,11,수요일,남구,대명동,맑음,건조,교차로 - 교차로부근,차대사람,3,Soft,62.0,5253.0,21.0,26.0
2019,1,9,11,수요일,서구,이현동,맑음,건조,단일로 - 기타,차대차,3,Soft,3.0,0.0,1.0,2.0
2019,1,9,11,수요일,북구,사수동,맑음,건조,교차로 - 교차로안,차대차,11,Hard,5.0,0.0,0.0,3.0
2019,1,9,12,수요일,달성군,화원읍,맑음,건조,단일로 - 기타,차대사람,1,Soft,39.0,940.0,14.0,38.0
2019,1,9,14,수요일,수성구,황금동,맑음,건조,단일로 - 기타,차대차,6,Soft,9.0,0.0,4.0,5.0
2019,1,9,15,수요일,수성구,상동,맑음,건조,단일로 - 기타,차대사람,1,Soft,4.0,700.0,0.0,5.0
2019,1,9,15,수요일,북구,읍내동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,7.0,369.0,15.0,13.0
2019,1,9,16,수요일,중구,삼덕동3가,맑음,건조,단일로 - 기타,차대차,1,Soft,3.0,179.0,1.0,1.0
2019,1,9,16,수요일,달서구,이곡동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,23.0,405.0,5.0,0.0
2019,1,9,18,수요일,수성구,황금동,맑음,건조,단일로 - 기타,차대차,3,Soft,9.0,0.0,4.0,5.0
2019,1,9,18,수요일,달서구,상인동,맑음,건조,단일로 - 기타,차대차,6,Soft,30.0,844.0,16.0,0.0
2019,1,9,19,수요일,달서구,송현동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,17.0,1372.0,30.0,0.0
2019,1,9,20,수요일,북구,동천동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,3.0,70.0,7.0,7.0
2019,1,9,21,수요일,남구,대명동,맑음,건조,교차로 - 교차로부근,차대차,11,Hard,62.0,5253.0,21.0,26.0
2019,1,9,21,수요일,수성구,신매동,맑음,건조,기타 - 기타,차대사람,1,Soft,11.0,0.0,3.0,7.0
2019,1,9,21,수요일,수성구,황금동,맑음,건조,단일로 - 기타,차대차,3,Soft,9.0,0.0,4.0,5.0
2019,1,9,21,수요일,달서구,신당동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,531.0,10.0,0.0
2019,1,9,21,수요일,달서구,파호동,맑음,건조,교차로 - 교차로부근,차대사람,3,Soft,6.0,37.0,1.0,0.0
2019,1,9,21,수요일,북구,동천동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,3.0,70.0,7.0,7.0
2019,1,9,21,수요일,북구,읍내동,맑음,건조,단일로 - 기타,차대차,5,Soft,7.0,369.0,15.0,13.0
2019,1,9,21,수요일,북구,서변동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,9.0,237.0,3.0,5.0
2019,1,10,1,목요일,달성군,다사읍,맑음,건조,단일로 - 기타,차대차,11,Hard,52.0,876.0,2.0,60.0
2019,1,10,2,목요일,북구,대현동,맑음,건조,교차로 - 교차로안,차대차,16,Hard,4.0,332.0,17.0,5.0
2019,1,10,4,목요일,달서구,용산동,맑음,건조,단일로 - 기타,차대사람,5,Soft,33.0,480.0,10.0,0.0
2019,1,10,7,목요일,달서구,월성동,맑음,건조,교차로 - 교차로안,차대사람,3,Soft,22.0,167.0,2.0,0.0
2019,1,10,8,목요일,남구,대명동,맑음,건조,단일로 - 기타,차대사람,5,Soft,62.0,5253.0,21.0,26.0
2019,1,10,9,목요일,달서구,송현동,맑음,건조,단일로 - 기타,차대차,3,Soft,17.0,1372.0,30.0,0.0
2019,1,10,10,목요일,북구,구암동,맑음,건조,단일로 - 기타,차대차,3,Soft,11.0,273.0,7.0,10.0
2019,1,10,11,목요일,북구,복현동,맑음,건조,단일로 - 기타,차대차,3,Soft,10.0,534.0,15.0,11.0
2019,1,10,12,목요일,수성구,범어동,맑음,건조,단일로 - 기타,차대사람,3,Soft,12.0,0.0,5.0,19.0
2019,1,10,12,목요일,수성구,상동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,4.0,700.0,0.0,5.0
2019,1,10,13,목요일,동구,신천동,맑음,건조,단일로 - 기타,차대사람,5,Soft,11.0,989.0,12.0,6.0
2019,1,10,13,목요일,북구,서변동,맑음,건조,교차로 - 교차로횡단보도내,차대사람,5,Soft,9.0,237.0,3.0,5.0
2019,1,10,14,목요일,수성구,수성동2가,맑음,건조,단일로 - 기타,차대차,6,Soft,1.0,0.0,0.0,1.0
2019,1,10,15,목요일,수성구,황금동,맑음,건조,교차로 - 교차로부근,차대차,7,Soft,9.0,0.0,4.0,5.0
2019,1,10,15,목요일,수성구,지산동,맑음,건조,단일로 - 기타,차대차,3,Soft,7.0,0.0,2.0,10.0
2019,1,10,15,목요일,중구,대신동,맑음,건조,교차로 - 교차로부근,차대사람,5,Soft,5.0,391.0,11.0,2.0
2019,1,10,16,목요일,동구,동내동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,0.0,2.0,0.0,0.0
2019,1,10,16,목요일,동구,신암동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,12.0,2001.0,5.0,15.0
2019,1,10,16,목요일,달성군,하빈면,맑음,건조,교차로 - 교차로부근,차대차,5,Soft,12.0,790.0,1.0,8.0
2019,1,10,16,목요일,북구,산격동,맑음,건조,교차로 - 교차로안,차대사람,5,Soft,12.0,968.0,42.0,8.0
2019,1,10,17,목요일,달성군,논공읍,맑음,건조,단일로 - 기타,차대차,8,Soft,18.0,1153.0,29.0,22.0
2019,1,10,17,목요일,중구,남산동,맑음,건조,단일로 - 기타,차대차,3,Soft,13.0,1474.0,12.0,9.0
2019,1,10,18,목요일,수성구,범어동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,12.0,0.0,5.0,19.0
2019,1,10,19,목요일,수성구,황금동,맑음,건조,단일로 - 기타,차대사람,8,Soft,9.0,0.0,4.0,5.0
2019,1,10,19,목요일,북구,노원동3가,맑음,건조,단일로 - 기타,차대차,3,Soft,2.0,671.0,29.0,0.0
2019,1,10,19,목요일,달서구,본리동,기타,건조,단일로 - 기타,차대사람,5,Soft,11.0,261.0,6.0,0.0
2019,1,10,20,목요일,동구,방촌동,맑음,건조,교차로 - 교차로안,차대사람,3,Soft,4.0,893.0,2.0,9.0
2019,1,10,20,목요일,북구,서변동,맑음,건조,단일로 - 기타,차대차,3,Soft,9.0,237.0,3.0,5.0
2019,1,10,20,목요일,북구,구암동,맑음,건조,단일로 - 기타,차대차,2,Soft,11.0,273.0,7.0,10.0
2019,1,10,21,목요일,동구,율하동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,8.0,406.0,4.0,12.0
2019,1,10,21,목요일,수성구,수성동3가,맑음,건조,단일로 - 기타,차대차,3,Soft,1.0,0.0,0.0,1.0
2019,1,10,21,목요일,북구,대현동,맑음,건조,기타 - 기타,차대사람,3,Soft,4.0,332.0,17.0,5.0
2019,1,10,23,목요일,남구,대명동,맑음,건조,단일로 - 기타,차대차,3,Soft,62.0,5253.0,21.0,26.0
2019,1,11,0,금요일,달서구,송현동,맑음,건조,단일로 - 기타,차대사람,5,Soft,17.0,1372.0,30.0,0.0
2019,1,11,3,금요일,수성구,지산동,맑음,건조,단일로 - 기타,차량단독,5,Soft,7.0,0.0,2.0,10.0
2019,1,11,4,금요일,북구,매천동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,3.0,138.0,0.0,6.0
2019,1,11,8,금요일,동구,율암동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,92.0,1.0,0.0
2019,1,11,8,금요일,달성군,다사읍,맑음,건조,단일로 - 기타,차대차,6,Soft,52.0,876.0,2.0,60.0
2019,1,11,9,금요일,북구,태전동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,9.0,306.0,15.0,13.0
2019,1,11,10,금요일,동구,지저동,맑음,건조,교차로 - 교차로안,차대사람,5,Soft,1.0,407.0,3.0,0.0
2019,1,11,10,금요일,수성구,상동,맑음,건조,교차로 - 교차로부근,차대차,1,Soft,4.0,700.0,0.0,5.0
2019,1,11,11,금요일,수성구,중동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,6.0,730.0,1.0,4.0
2019,1,11,11,금요일,달서구,월성동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,22.0,167.0,2.0,0.0
2019,1,11,12,금요일,수성구,상동,맑음,건조,교차로 - 교차로횡단보도내,차대사람,3,Soft,4.0,700.0,0.0,5.0
2019,1,11,14,금요일,중구,봉산동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,214.0,11.0,2.0
2019,1,11,15,금요일,남구,봉덕동,맑음,건조,교차로 - 교차로부근,차대차,5,Soft,24.0,1396.0,12.0,8.0
2019,1,11,15,금요일,중구,동인동1가,맑음,건조,교차로 - 교차로안,차대차,3,Soft,0.0,119.0,6.0,0.0
2019,1,11,16,금요일,수성구,범어동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,0.0,5.0,19.0
2019,1,11,17,금요일,달서구,본동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,8.0,290.0,2.0,0.0
2019,1,11,17,금요일,북구,구암동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,11.0,273.0,7.0,10.0
2019,1,11,18,금요일,동구,신서동,맑음,건조,교차로 - 교차로안,차대사람,3,Soft,3.0,229.0,0.0,2.0
2019,1,11,18,금요일,수성구,지산동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,7.0,0.0,2.0,10.0
2019,1,11,18,금요일,서구,내당동,맑음,건조,단일로 - 기타,차대차,1,Soft,8.0,0.0,18.0,9.0
2019,1,11,19,금요일,동구,신천동,맑음,건조,단일로 - 기타,차대차,1,Soft,11.0,989.0,12.0,6.0
2019,1,11,19,금요일,수성구,범어동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,12.0,0.0,5.0,19.0
2019,1,11,19,금요일,달서구,진천동,맑음,건조,교차로 - 교차로부근,차대차,4,Soft,9.0,630.0,4.0,0.0
2019,1,11,19,금요일,달성군,다사읍,맑음,건조,교차로 - 교차로안,차대차,6,Soft,52.0,876.0,2.0,60.0
2019,1,11,19,금요일,북구,침산동,맑음,건조,단일로 - 기타,차대차,4,Soft,16.0,732.0,25.0,7.0
2019,1,11,20,금요일,달서구,상인동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,30.0,844.0,16.0,0.0
2019,1,11,20,금요일,달서구,상인동,맑음,건조,단일로 - 기타,차대차,6,Soft,30.0,844.0,16.0,0.0
2019,1,11,20,금요일,달성군,현풍읍,맑음,건조,교차로 - 교차로안,차대차,1,Soft,15.0,0.0,0.0,0.0
2019,1,11,20,금요일,서구,평리동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,0.0,21.0,18.0
2019,1,11,20,금요일,달서구,용산동,맑음,건조,기타 - 기타,차대차,9,Soft,33.0,480.0,10.0,0.0
2019,1,11,21,금요일,서구,내당동,맑음,건조,교차로 - 교차로안,차대차,4,Soft,8.0,0.0,18.0,9.0
2019,1,11,23,금요일,달성군,유가읍,맑음,건조,단일로 - 기타,차량단독,3,Soft,16.0,454.0,2.0,12.0
2019,1,12,0,토요일,달서구,유천동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,10.0,65.0,0.0,0.0
2019,1,12,1,토요일,동구,신서동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,3.0,229.0,0.0,2.0
2019,1,12,1,토요일,수성구,신매동,맑음,건조,단일로 - 기타,차량단독,3,Soft,11.0,0.0,3.0,7.0
2019,1,12,1,토요일,달성군,다사읍,맑음,건조,교차로 - 교차로횡단보도내,차대사람,3,Soft,52.0,876.0,2.0,60.0
2019,1,12,2,토요일,달서구,상인동,맑음,건조,단일로 - 기타,차대차,3,Soft,30.0,844.0,16.0,0.0
2019,1,12,2,토요일,달서구,호산동,비,젖음/습기,교차로 - 교차로안,차대차,12,Hard,10.0,214.0,1.0,0.0
2019,1,12,4,토요일,남구,대명동,비,젖음/습기,교차로 - 교차로안,차대차,3,Soft,62.0,5253.0,21.0,26.0
2019,1,12,5,토요일,수성구,두산동,맑음,건조,단일로 - 기타,차량단독,1,Soft,4.0,473.0,0.0,5.0
2019,1,12,5,토요일,달성군,유가읍,비,젖음/습기,교차로 - 교차로안,차대차,40,Hard,16.0,454.0,2.0,12.0
2019,1,12,5,토요일,서구,비산동,맑음,건조,단일로 - 기타,차대차,5,Soft,14.0,0.0,49.0,19.0
2019,1,12,6,토요일,수성구,범어동,맑음,젖음/습기,교차로 - 교차로안,차량단독,1,Soft,12.0,0.0,5.0,19.0
2019,1,12,6,토요일,서구,이현동,맑음,젖음/습기,교차로 - 교차로부근,차대차,3,Soft,3.0,0.0,1.0,2.0
2019,1,12,7,토요일,달서구,월성동,비,젖음/습기,교차로 - 교차로안,차대차,5,Soft,22.0,167.0,2.0,0.0
2019,1,12,7,토요일,북구,검단동,비,젖음/습기,교차로 - 교차로횡단보도내,차대사람,3,Soft,2.0,391.0,1.0,1.0
2019,1,12,8,토요일,서구,평리동,비,젖음/습기,단일로 - 기타,차대차,9,Soft,12.0,0.0,21.0,18.0
2019,1,12,9,토요일,수성구,만촌동,비,젖음/습기,교차로 - 교차로안,차대차,3,Soft,15.0,0.0,3.0,18.0
2019,1,12,9,토요일,달서구,월성동,맑음,건조,주차장 - 주차장,차대차,3,Soft,22.0,167.0,2.0,0.0
2019,1,12,10,토요일,중구,교동,비,젖음/습기,교차로 - 교차로안,차대차,5,Soft,0.0,49.0,2.0,0.0
2019,1,12,11,토요일,달서구,송현동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,17.0,1372.0,30.0,0.0
2019,1,12,12,토요일,수성구,황금동,맑음,젖음/습기,단일로 - 기타,차대차,6,Soft,9.0,0.0,4.0,5.0
2019,1,12,12,토요일,중구,남산동,맑음,건조,단일로 - 기타,차대차,6,Soft,13.0,1474.0,12.0,9.0
2019,1,12,13,토요일,달서구,이곡동,맑음,건조,교차로 - 교차로횡단보도내,차대사람,3,Soft,23.0,405.0,5.0,0.0
2019,1,12,13,토요일,북구,동천동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,3.0,70.0,7.0,7.0
2019,1,12,14,토요일,동구,신천동,흐림,젖음/습기,단일로 - 기타,차대차,9,Soft,11.0,989.0,12.0,6.0
2019,1,12,15,토요일,달성군,옥포읍,맑음,건조,단일로 - 기타,차대차,3,Soft,23.0,0.0,0.0,0.0
2019,1,12,15,토요일,북구,칠성동2가,맑음,건조,단일로 - 기타,차대차,5,Soft,3.0,268.0,20.0,4.0
2019,1,12,15,토요일,북구,검단동,맑음,건조,교차로 - 교차로부근,차대차,5,Soft,2.0,391.0,1.0,1.0
2019,1,12,16,토요일,북구,침산동,맑음,건조,단일로 - 기타,차대차,9,Soft,16.0,732.0,25.0,7.0
2019,1,12,17,토요일,달서구,송현동,맑음,건조,단일로 - 기타,차대사람,3,Soft,17.0,1372.0,30.0,0.0
2019,1,12,17,토요일,서구,원대동3가,맑음,젖음/습기,단일로 - 기타,차대차,8,Soft,0.0,0.0,1.0,0.0
2019,1,12,17,토요일,서구,평리동,맑음,건조,단일로 - 기타,차대차,6,Soft,12.0,0.0,21.0,18.0
2019,1,12,17,토요일,달서구,감삼동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,941.0,9.0,0.0
2019,1,12,18,토요일,남구,대명동,맑음,건조,단일로 - 기타,차대사람,3,Soft,62.0,5253.0,21.0,26.0
2019,1,12,18,토요일,동구,신암동,맑음,건조,단일로 - 기타,차대차,5,Soft,12.0,2001.0,5.0,15.0
2019,1,12,19,토요일,달서구,성당동,맑음,건조,단일로 - 기타,차대차,8,Soft,7.0,806.0,16.0,0.0
2019,1,12,21,토요일,중구,삼덕동1가,맑음,건조,단일로 - 기타,차대차,6,Soft,4.0,90.0,8.0,0.0
2019,1,12,22,토요일,동구,검사동,맑음,건조,교차로 - 교차로안,차대사람,3,Soft,0.0,346.0,0.0,1.0
2019,1,12,22,토요일,수성구,범어동,맑음,건조,단일로 - 기타,차대차,4,Soft,12.0,0.0,5.0,19.0
2019,1,13,1,일요일,달서구,용산동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,33.0,480.0,10.0,0.0
2019,1,13,5,일요일,수성구,만촌동,맑음,건조,교차로 - 교차로부근,차대차,4,Soft,15.0,0.0,3.0,18.0
2019,1,13,6,일요일,달서구,대곡동,흐림,건조,교차로 - 교차로횡단보도내,차대사람,5,Soft,13.0,141.0,0.0,0.0
2019,1,13,6,일요일,달성군,구지면,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,579.0,4.0,6.0
2019,1,13,6,일요일,서구,평리동,맑음,건조,기타 - 기타,차대차,6,Soft,12.0,0.0,21.0,18.0
2019,1,13,8,일요일,북구,산격동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,12.0,968.0,42.0,8.0
2019,1,13,11,일요일,동구,검사동,맑음,건조,기타 - 기타,차대차,6,Soft,0.0,346.0,0.0,1.0
2019,1,13,13,일요일,북구,읍내동,맑음,건조,교차로 - 교차로안,차대차,4,Soft,7.0,369.0,15.0,13.0
2019,1,13,14,일요일,남구,봉덕동,맑음,건조,단일로 - 지하차도(도로)내,차량단독,3,Soft,24.0,1396.0,12.0,8.0
2019,1,13,15,일요일,동구,신천동,맑음,건조,단일로 - 기타,차대차,3,Soft,11.0,989.0,12.0,6.0
