정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7051014400,399,앞산공원,Apsan Park,대구광역시,남구,대명9동,128.58916,35.83130812,7,"300, 410, 410-1, 600, 750, 남구1, 남구1-1"
7051014500,779,앞산자락카페마실건너,Apsan Jarak Cafe Masil,대구광역시,남구,대명6동,128.5669434,35.83166805,2,"달서4, 달서4-1"
7051014600,441,팔레스호텔앞2,Palace Hotel,대구광역시,남구,봉덕3동,128.5981367,35.84315,2,"240, 순환3-1"
7051014700,2171,봉덕시장건너1,Bongdeok Market,대구광역시,남구,봉덕2동,128.60331,35.84448,2,"405, 564"
7051014800,430,희망교1,Huimanggyo (Bridge),대구광역시,남구,이천동,128.6049633,35.84761,1,204
7051014900,776,골안골,gorangoll,대구광역시,남구,대명11동,128.564725,35.83078,1,달서4-1
7051015000,778,삼성공원아파트건너,Samsung Park Apts,대구광역시,남구,대명11동,128.5636617,35.82998167,2,"달서4, 달성2"
7051015300,9275,앞산힐스테이트앞,Apsan Hillstate,대구광역시,남구,봉덕2동,128.6012444,35.84068472,1,순환3-1
7051015400,443,중동교2,Jungdonggyo (Bridge),대구광역시,남구,봉덕2동,128.6053333,35.841405,1,순환3
7051015500,447,앞산힐스테이트건너,Apsan Hillstate,대구광역시,남구,봉덕2동,128.6011017,35.840895,1,순환3
7051015600,627,성당시장앞1,Seongdang Market,대구광역시,남구,대명4동,128.5711533,35.84956833,1,서구1-1
7051015700,395,앞산보성타운앞,Apsan Boseong Town,대구광역시,남구,봉덕3동,128.5950767,35.83546667,1,730
7051015800,446,남구청네거리2,Nam District Office (4) Junction,대구광역시,남구,봉덕3동,128.599485,35.844735,1,240
7051015900,610,명보약국건너,Myeongbo Pharmacy,대구광역시,남구,봉덕3동,128.600898,35.842263,1,730
7051016000,603,대명공연거리앞,Daemyeong Performing Arts Street,대구광역시,남구,대명3동,128.5830041,35.85450058,8,"300, 306, 518, 609, 651, 808, 남구1-1, 달서4"
7051016100,774,앞산별자리체험학습장2,Apsan Contellation Experiential Learning Place,대구광역시,남구,대명6동,128.5713733,35.83290167,2,"410-1, 달서4"
7051016300,5082,대성유니드앞,Daesung Youneed,대구광역시,남구,봉덕1동,128.601262,35.847748,1,204
7051016500,2845,대덕초등학교건너,Daedeok Elementary School,대구광역시,남구,대명11동,128.5606238,35.83066128,1,750
7051016700,2844,성명119안전센터건너2,Seongmyeong 119 Center,대구광역시,남구,대명11동,128.5591767,35.83311167,1,750
7051016800,3885,봉명네거리1,Bongmyeong (4) Junction,대구광역시,남구,봉덕1동,128.598475,35.84844,1,남구1
7051016900,3883,봉명네거리2,Bongmyeong (4) Junction,대구광역시,남구,봉덕1동,128.5986723,35.84832933,2,"204, 남구1-1"
7051017000,3880,봉명네거리3,Bongmyeong (4) Junction,대구광역시,남구,봉덕1동,128.5989166,35.84779362,1,204
7051017100,3886,남구청앞,Nam District Office,대구광역시,남구,봉덕1동,128.5982966,35.84616052,1,남구1
7051017200,3879,남구청건너1,Nam District Office1,대구광역시,남구,봉덕1동,128.5985031,35.84615047,1,남구1-1
7051017300,3881,대성유니드건너,Daesung Youneed,대구광역시,남구,이천동,128.602252,35.84760798,1,204
7051017400,3882,희망교2,Huimanggyo(Bridge),대구광역시,남구,이천동,128.6044625,35.84746863,1,204
7051017500,3898,성바울로성당앞,ST.PAUL CATHOLIC CHURCH,대구광역시,남구,봉덕3동,128.594345,35.83321833,3,"410, 남구1, 남구1-1"
7051017600,3897,성바울로성당건너,ST.PAUL CATHOLIC CHURCH,대구광역시,남구,봉덕3동,128.5933751,35.83296665,3,"410-1, 남구1, 남구1-1"
7061000100,12,수성요양병원,Suseong Hospital,대구광역시,수성구,황금2동,128.6247495,35.84353477,1,204
7061000200,2068,수성교2,Suseonggyo (Bridge),대구광역시,수성구,수성4가동,128.6103633,35.86068833,8,"309, 403, 609, 649, 840, 939, 990, 991"
7061000300,2022,범어쌍용예가건너(호텔라온제나),Beomeo Ssangyong Yega,대구광역시,수성구,범어1동,128.6226339,35.8538013,6,"234, 323-1, 413, 509, 동구1-1, 순환2-1"
7061000400,675,수성교1,Suseonggyo (Bridge),대구광역시,수성구,수성1가동,128.6104417,35.86040667,8,"309, 403, 609, 649, 840, 939, 990, 991"
7061000500,2064,수성네거리2,Suseong (4) Junction,대구광역시,수성구,수성2.3가동,128.6188917,35.859465,8,"309, 609, 649, 840, 939, 990, 991, 수성4"
7061000600,2066,수성네거리1,Suseong (4) Junction,대구광역시,수성구,수성4가동,128.6181267,35.85970833,7,"309, 609, 649, 840, 939, 990, 991"
7061000700,2065,범어역(2번출구),Beomeo Station,대구광역시,수성구,범어1동,128.621965,35.859275,7,"309, 609, 649, 840, 939, 990, 991"
7061000800,670,범어역(1번출구),Beomeo Station,대구광역시,수성구,수성4가동,128.621825,35.85952167,8,"309, 609, 649, 840, 939, 990, 991, 수성4"
7061000900,5290,수성구청앞,Suseong Distric Office,대구광역시,수성구,범어1동,128.6292917,35.85871333,14,"100, 309, 323-1, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1-1, 수성1"
7061001000,5299,수성구청건너,Suseong Distric Office,대구광역시,수성구,범어2동,128.6304833,35.85888,14,"100-1, 309, 323, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1, 수성1-1"
7061001100,5077,수성경찰서앞,Suseong Police Station,대구광역시,수성구,범어4동,128.6329733,35.85867,14,"100, 309, 323-1, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1-1, 수성1"
7061001200,459,수성경찰서건너,Suseong Police Station,대구광역시,수성구,범어2동,128.6333767,35.8589,14,"100-1, 309, 323, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1, 수성1-1"
7061001300,5291,경신고등학교앞,Gyeongsin High School,대구광역시,수성구,범어4동,128.6377467,35.85868833,15,"100, 309, 323-1, 413, 425, 509, 609, 649, 724, 840, 939, 990, 991, 동구1-1, 수성1"
7061001400,5298,경신고등학교건너,Gyeongsin High School,대구광역시,수성구,범어2동,128.637255,35.858925,14,"100-1, 309, 413, 425, 509, 609, 649, 724, 840, 939, 990, 991, 동구1, 수성1-1"
7061001500,5292,범어4동행정복지센터앞,Beomeo 4-dong Community Service Center,대구광역시,수성구,범어4동,128.6423572,35.85870003,12,"100, 309, 425, 509, 609, 649, 724, 840, 939, 990, 991, 수성1"
7061001600,5297,범어4동행정복지센터건너,Beomeo 4-dong Community Service Center,대구광역시,수성구,만촌2동,128.6424704,35.85903582,12,"100-1, 309, 425, 509, 609, 649, 724, 840, 939, 990, 991, 수성1-1"
7061001700,2007,구.남부정류장건너1,Former Nambu Bus Terminal,대구광역시,수성구,만촌3동,128.64754,35.85810833,6,"234, 349, 425, 724, 849-1, 937"
7061001800,2008,구.남부정류장앞1,Former Nambu Bus Terminal,대구광역시,수성구,만촌2동,128.6482883,35.85801833,16,"100, 100-1, 309, 399, 425, 509, 609, 649, 724, 840, 849, 909, 937, 939, 990, 991"
7061001900,9252,구.남부정류장앞2,Former Nambu Bus Terminal,대구광역시,수성구,만촌2동,128.6487645,35.85779228,4,"234, 349, 449, 수성3-1"
